seed,node,numArrivals,numDepartures,maxQueueLength,avgQueueLength,avgWaitTime,avgResponse,busyTime,waitTime,unavailableTime,responseTime,lastEventTime,throughput,utilization,unavailable
902439117,Queue,10000.0,10000.0,13.0,2.5406000000000035,3.857308509938672,7.0597014198410255,32023.929099023528,38573.08509938672,0.0,70597.01419841025,45537.155575535515,0.2196008923616745,0.7032483407072562,0.0
902439117,Source,10000.0,10000.0,1.0,1.0,0.0,4.55257595073925,45525.7595073925,0.0,0.0,45525.7595073925,45525.7595073925,0.21965586314658175,1.0,0.0
1759642413,Queue,10000.0,10000.0,18.0,2.629800000000004,4.113617563031177,7.3044133401952775,31907.957771641,41136.17563031177,0.0,73044.13340195277,44939.381859669855,0.22252197485106806,0.7100221776810041,0.0
1759642413,Source,10000.0,10000.0,1.0,1.0,0.0,4.493687287262681,44936.87287262681,0.0,0.0,44936.87287262681,44936.87287262681,0.2225343990523087,1.0,0.0
1934714824,Queue,10000.0,10000.0,13.0,2.5231000000000057,3.8105087652581906,7.003955720523201,31934.469552650102,38105.087652581904,0.0,70039.557205232,45660.859594369766,0.21900595146117344,0.6993838888786009,0.0
1934714824,Source,10000.0,10000.0,1.0,1.0,0.0,4.565792538839268,45657.92538839268,0.0,0.0,45657.92538839268,45657.92538839268,0.21902002587577568,1.0,0.0
1028068236,Queue,10000.0,10000.0,12.0,2.6770000000000107,4.253752147775486,7.459084176777274,32053.32029001789,42537.52147775485,0.0,74590.84176777274,44423.77107173037,0.22510470765422314,0.7215353293231657,0.0
1028068236,Source,10000.0,10000.0,1.0,1.0,0.0,4.442152974918228,44421.52974918228,0.0,0.0,44421.52974918228,44421.52974918228,0.22511606548588262,1.0,0.0
1018592430,Queue,10000.0,10000.0,15.0,2.706799999999993,4.35295202976791,7.5443119876161076,31913.599578481975,43529.5202976791,0.0,75443.11987616107,44395.84617528592,0.22524629805494628,0.7188420162660959,0.0
1018592430,Source,10000.0,10000.0,1.0,1.0,0.0,4.43722119690705,44372.2119690705,0.0,0.0,44372.2119690705,44372.2119690705,0.22536627218337607,1.0,0.0
325104926,Queue,10000.0,10000.0,14.0,2.5390000000000064,3.8433014201295825,7.043500035585917,32001.98615456335,38433.014201295824,0.0,70435.00035585917,46049.7077292153,0.2171566442680309,0.6949443923236964,0.0
325104926,Source,10000.0,10000.0,1.0,1.0,0.0,4.6043658165456,46043.65816545599,0.0,0.0,46043.65816545599,46043.65816545599,0.2171851759489963,1.0,0.0
662974155,Queue,10000.0,10000.0,10.0,2.468800000000006,3.602982630175608,6.795987525454618,31930.04895279009,36029.82630175608,0.0,67959.87525454618,45563.83478366222,0.21947230841039064,0.7007761551325618,0.0
662974155,Source,10000.0,10000.0,1.0,1.0,0.0,4.556143223800106,45561.43223800106,0.0,0.0,45561.43223800106,45561.43223800106,0.21948388162520008,1.0,0.0
1258776201,Queue,10000.0,10000.0,19.0,2.6862999999999904,4.292411412413716,7.492571034448978,32001.59622035262,42924.11412413716,0.0,74925.71034448978,44887.51300921548,0.22277910558214672,0.7129286983171165,0.0
1258776201,Source,10000.0,10000.0,1.0,1.0,0.0,4.488368498847614,44883.68498847615,0.0,0.0,44883.68498847615,44883.68498847615,0.22279810587226723,1.0,0.0
1881284064,Queue,10000.0,10000.0,12.0,2.5115000000000043,3.739380353268948,6.935538311185807,31961.57957916859,37393.80353268948,0.0,69355.38311185807,45795.848369739455,0.2183604050581953,0.6979143463206996,0.0
1881284064,Source,10000.0,10000.0,1.0,1.0,0.0,4.579172022451983,45791.720224519835,0.0,0.0,45791.720224519835,45791.720224519835,0.21838009035190944,1.0,0.0
677202541,Queue,10000.0,10000.0,11.0,2.565900000000003,3.8992412389803284,7.103105478472824,32038.64239492496,38992.412389803285,0.0,71031.05478472824,45133.52335681372,0.22156479831948062,0.709863534066151,0.0
677202541,Source,10000.0,10000.0,1.0,1.0,0.0,4.5124075892109,45124.075892109,0.0,0.0,45124.075892109,45124.075892109,0.22161118654063636,1.0,0.0
1576220200,Queue,10000.0,10000.0,15.0,2.7246000000000006,4.411232536902194,7.618253718221874,32070.2118131968,44112.32536902194,0.0,76182.53718221874,44621.195257501706,0.22410874344112963,0.7187214871346407,0.0
1576220200,Source,10000.0,10000.0,1.0,1.0,0.0,4.460501891789932,44605.018917899324,0.0,0.0,44605.018917899324,44605.018917899324,0.22419001813240236,1.0,0.0
1927416191,Queue,10000.0,10000.0,13.0,2.5921000000000007,4.015102720271751,7.223349549655158,32082.468293834074,40151.02720271751,0.0,72233.49549655158,45563.65033921085,0.21947319684775715,0.7041241879214574,0.0
1927416191,Source,10000.0,10000.0,1.0,1.0,0.0,4.554761318885932,45547.613188859315,0.0,0.0,45547.613188859315,45547.613188859315,0.21955047256891042,1.0,0.0
1219366436,Queue,10000.0,10000.0,15.0,2.554800000000026,3.897540954745274,7.096519516484108,31989.785617388334,38975.40954745274,0.0,70965.19516484108,45672.47356236014,0.21895026084685848,0.7004171905362258,0.0
1219366436,Source,10000.0,10000.0,1.0,1.0,0.0,4.566550003646833,45665.50003646834,0.0,0.0,45665.50003646834,45665.50003646834,0.21898369648890365,1.0,0.0
1043770821,Queue,10000.0,10000.0,15.0,2.581100000000004,3.9585268662124653,7.1568543269262515,31983.274607137864,39585.268662124654,0.0,71568.54326926252,45436.89273641248,0.22008547234978815,0.7039054099204922,0.0
1043770821,Source,10000.0,10000.0,1.0,1.0,0.0,4.542162431733995,45421.62431733994,0.0,0.0,45421.62431733994,45421.62431733994,0.22015945379087748,1.0,0.0
555129010,Queue,10000.0,10000.0,14.0,2.5624999999999964,3.9090743506667582,7.1045712616040415,31954.969109372836,39090.74350666758,0.0,71045.71261604042,45398.474845259014,0.2202717169262858,0.7038775910047981,0.0
555129010,Source,10000.0,10000.0,1.0,1.0,0.0,4.538421184476656,45384.211844766556,0.0,0.0,45384.211844766556,45384.211844766556,0.22034094222467238,1.0,0.0
1713330176,Queue,10000.0,10000.0,12.0,2.5271999999999935,3.797978702745613,7.006487672438731,32085.08969693119,37979.78702745613,0.0,70064.87672438732,44938.43026823855,0.22252668685376334,0.7139788707663915,0.0
1713330176,Source,10000.0,10000.0,1.0,1.0,0.0,4.492838588873191,44928.38588873191,0.0,0.0,44928.38588873191,44928.38588873191,0.22257643585873874,1.0,0.0
1089142405,Queue,10000.0,10000.0,13.0,2.590600000000006,4.021821208625634,7.224168965235773,32023.477566101392,40218.21208625634,0.0,72241.68965235773,45573.537453055644,0.21942558245123703,0.702677021705592,0.0
1089142405,Source,10000.0,10000.0,1.0,1.0,0.0,4.556155343951606,45561.553439516065,0.0,0.0,45561.553439516065,45561.553439516065,0.2194832977605826,1.0,0.0
285827893,Queue,10000.0,10000.0,14.0,2.628699999999988,4.117549505810444,7.313276146567124,31957.2664075668,41175.49505810444,0.0,73132.76146567124,44552.62235127238,0.22445367909335665,0.7172926018944905,0.0
285827893,Source,10000.0,10000.0,1.0,1.0,0.0,4.455005653773096,44550.05653773096,0.0,0.0,44550.05653773096,44550.05653773096,0.22446660626638396,1.0,0.0
1972337917,Queue,10000.0,10000.0,15.0,2.559699999999991,3.8824099690063596,7.071330800992361,31889.208319860012,38824.099690063595,0.0,70713.30800992361,45091.10297973938,0.22177323993367967,0.7072173048015409,0.0
1972337917,Source,10000.0,10000.0,1.0,1.0,0.0,4.508329561319022,45083.295613190225,0.0,0.0,45083.295613190225,45083.295613190225,0.22181164584326116,1.0,0.0
232022199,Queue,10000.0,10000.0,12.0,2.6592999999999947,4.191670149282014,7.393197637315225,32015.274880332112,41916.70149282014,0.0,73931.97637315225,45375.818860949126,0.22038169780790662,0.7055580633914416,0.0
232022199,Source,10000.0,10000.0,1.0,1.0,0.0,4.537251853908924,45372.518539089244,0.0,0.0,45372.518539089244,45372.518539089244,0.22039772800764454,1.0,0.0
1733850841,Queue,10000.0,10000.0,14.0,2.6230000000000064,4.0822712836783746,7.274033412504963,31917.621288265887,40822.71283678374,0.0,72740.33412504963,44642.6766968229,0.2240009054096811,0.714957606709487,0.0
1733850841,Source,10000.0,10000.0,1.0,1.0,0.0,4.46303228169883,44630.3228169883,0.0,0.0,44630.3228169883,44630.3228169883,0.22406290989662195,1.0,0.0
165269539,Queue,10000.0,10000.0,15.0,2.7052999999999976,4.335841365370926,7.530886425203659,31950.450598327327,43358.413653709256,0.0,75308.86425203658,44061.265885002336,0.2269567112778714,0.7251369191642468,0.0
165269539,Source,10000.0,10000.0,1.0,1.0,0.0,4.4054527644348305,44054.5276443483,0.0,0.0,44054.5276443483,44054.5276443483,0.22699142482538653,1.0,0.0
1011307640,Queue,10000.0,10000.0,13.0,2.5935999999999932,3.984002751624354,7.17835461409002,31943.518624656663,39840.02751624354,0.0,71783.5461409002,44891.259507528746,0.2227605130643058,0.7115754597907726,0.0
1011307640,Source,10000.0,10000.0,1.0,1.0,0.0,4.488879816629652,44888.79816629652,0.0,0.0,44888.79816629652,44888.79816629652,0.2227727274620646,1.0,0.0
1860143136,Queue,10000.0,10000.0,15.0,2.6019000000000014,4.03358915578578,7.2282235369597165,31946.343811739367,40335.8915578578,0.0,72282.23536959717,45425.50035729576,0.22014066815653482,0.7032689471874686,0.0
1860143136,Source,10000.0,10000.0,1.0,1.0,0.0,4.542228534688126,45422.28534688126,0.0,0.0,45422.28534688126,45422.28534688126,0.22015624981508355,1.0,0.0
1521688113,Queue,10000.0,10000.0,12.0,2.6598000000000104,4.208881116945665,7.413338131686867,32044.57014741203,42088.81116945665,0.0,74133.38131686868,44297.435215722544,0.22574670409926323,0.7233956095055908,0.0
1521688113,Source,10000.0,10000.0,1.0,1.0,0.0,4.429418512371821,44294.185123718205,0.0,0.0,44294.185123718205,44294.185123718205,0.22576326829512663,1.0,0.0
2044920956,Queue,10000.0,10000.0,12.0,2.691800000000007,4.297311725401266,7.4926740948725,31953.623694712336,42973.11725401266,0.0,74926.740948725,44152.01944196756,0.22649020648180723,0.7237182828457365,0.0
2044920956,Source,10000.0,10000.0,1.0,1.0,0.0,4.414796598996227,44147.965989962264,0.0,0.0,44147.965989962264,44147.965989962264,0.22651100171350266,1.0,0.0
2121255769,Queue,10000.0,10000.0,12.0,2.6292000000000044,4.088853450627275,7.278117628586962,31892.641779596866,40888.53450627275,0.0,72781.17628586962,44577.0430839246,0.2243307161754344,0.7154499171143546,0.0
2121255769,Source,10000.0,10000.0,1.0,1.0,0.0,4.457279414743732,44572.794147437315,0.0,0.0,44572.794147437315,44572.794147437315,0.22435210067652767,1.0,0.0
975487882,Queue,10000.0,10000.0,17.0,2.5332000000000043,3.8567037587783592,7.069180193461786,32124.764346834276,38567.03758778359,0.0,70691.80193461786,45450.24080386067,0.22002083648257748,0.7068117523396159,0.0
975487882,Source,10000.0,10000.0,1.0,1.0,0.0,4.544394169943045,45443.94169943045,0.0,0.0,45443.94169943045,45443.94169943045,0.2200513341501213,1.0,0.0
1612258569,Queue,10000.0,10000.0,14.0,2.5948,4.00820477932081,7.204947989163929,31967.43209843119,40082.0477932081,0.0,72049.47989163929,45655.16538653027,0.21903326634208883,0.7001931069088319,0.0
1612258569,Source,10000.0,10000.0,1.0,1.0,0.0,4.5645508619616955,45645.50861961696,0.0,0.0,45645.50861961696,45645.50861961696,0.2190796050348385,1.0,0.0
1921034058,Queue,10000.0,10000.0,13.0,2.551700000000008,3.868441391862627,7.07282797050714,32043.86578644513,38684.41391862627,0.0,70728.2797050714,45595.483017172526,0.21931997071362797,0.7027859705834572,0.0
1921034058,Source,10000.0,10000.0,1.0,1.0,0.0,4.5592250987326794,45592.25098732679,0.0,0.0,45592.25098732679,45592.25098732679,0.2193355182831329,1.0,0.0
181006462,Queue,10000.0,10000.0,16.0,2.6641,4.244218415269655,7.455782515149612,32115.640998799565,42442.18415269655,0.0,74557.82515149612,44777.06741575104,0.22332860495643675,0.7172341301543652,0.0
181006462,Source,10000.0,10000.0,1.0,1.0,0.0,4.477182424144207,44771.82424144207,0.0,0.0,44771.82424144207,44771.82424144207,0.22335475869986368,1.0,0.0
1733550233,Queue,10000.0,10000.0,14.0,2.5908000000000055,4.001761046969161,7.207661422506605,32059.00375537444,40017.61046969161,0.0,72076.61422506605,44710.887331187456,0.22365917110807684,0.717029020647777,0.0
1733550233,Source,10000.0,10000.0,1.0,1.0,0.0,4.470866086844971,44708.66086844971,0.0,0.0,44708.66086844971,44708.66086844971,0.22367030919185643,1.0,0.0
1050022037,Queue,10000.0,10000.0,14.0,2.6680999999999937,4.237416228519019,7.445482101283106,32080.65872764087,42374.16228519019,0.0,74454.82101283106,44991.48655576651,0.22226427187741613,0.7130384253446973,0.0
1050022037,Source,10000.0,10000.0,1.0,1.0,0.0,4.49890959547104,44989.0959547104,0.0,0.0,44989.0959547104,44989.0959547104,0.22227608241043106,1.0,0.0
1770277676,Queue,10000.0,10000.0,16.0,2.7330999999999985,4.427695830124704,7.624075244649173,31963.794145244694,44276.95830124704,0.0,76240.75244649174,44245.31145464037,0.22601264792207082,0.7224221752402737,0.0
1770277676,Source,10000.0,10000.0,1.0,1.0,0.0,4.424239708256204,44242.39708256204,0.0,0.0,44242.39708256204,44242.39708256204,0.22602753601570694,1.0,0.0
1360060027,Queue,10000.0,10000.0,12.0,2.570499999999997,3.9079705877555795,7.101588023367149,31936.17435611569,39079.705877555796,0.0,71015.88023367149,45082.01910022549,0.2218179265167381,0.7084015976550606,0.0
1360060027,Source,10000.0,10000.0,1.0,1.0,0.0,4.50625215583215,45062.521558321496,0.0,0.0,45062.521558321496,45062.521558321496,0.22191390215608883,1.0,0.0
174654271,Queue,10000.0,10000.0,12.0,2.4868000000000006,3.6808135288254533,6.887749916414157,32069.36387588704,36808.13528825453,0.0,68877.49916414157,45688.69866368603,0.21887250660409222,0.7019102056714123,0.0
174654271,Source,10000.0,10000.0,1.0,1.0,0.0,4.568540144789932,45685.40144789932,0.0,0.0,45685.40144789932,45685.40144789932,0.21888830311372506,1.0,0.0
1454176552,Queue,10000.0,10000.0,13.0,2.6359000000000075,4.133260140302876,7.335357179162546,32020.9703885967,41332.60140302876,0.0,73353.57179162547,44462.06062675999,0.22491085341153505,0.7201863777164778,0.0
1454176552,Source,10000.0,10000.0,1.0,1.0,0.0,4.445900157776276,44459.001577762756,0.0,0.0,44459.001577762756,44459.001577762756,0.22492632864256093,1.0,0.0
670301683,Queue,10000.0,10000.0,13.0,2.6630999999999947,4.23891656317091,7.4307339930575775,31918.174298866677,42389.1656317091,0.0,74307.33993057578,44881.41408246089,0.22280937899209102,0.7111668594091805,0.0
670301683,Source,10000.0,10000.0,1.0,1.0,0.0,4.487224211303046,44872.24211303046,0.0,0.0,44872.24211303046,44872.24211303046,0.2228549216419943,1.0,0.0
1724832004,Queue,10000.0,10000.0,15.0,2.5337999999999927,3.7899393997999695,6.977463869782508,31875.24469982539,37899.393997999694,0.0,69774.63869782508,44698.90066665851,0.22371914858879582,0.7131102605304462,0.0
1724832004,Source,10000.0,10000.0,1.0,1.0,0.0,4.469250160072065,44692.50160072064,0.0,0.0,44692.50160072064,44692.50160072064,0.22375118066424715,1.0,0.0
880089925,Queue,10000.0,10000.0,12.0,2.632800000000002,4.12808023323301,7.330656526769419,32025.76293536408,41280.8023323301,0.0,73306.56526769418,44965.38942339154,0.2223932702070157,0.7122314150070251,0.0
880089925,Source,10000.0,10000.0,1.0,1.0,0.0,4.4960771400996835,44960.77140099683,0.0,0.0,44960.77140099683,44960.77140099683,0.22241611272217382,1.0,0.0
1282058443,Queue,10000.0,10000.0,11.0,2.5156999999999967,3.759023034653651,6.949873923354884,31908.508887012325,37590.23034653651,0.0,69498.73923354884,45062.23335722124,0.22191532143396298,0.7080987006139805,0.0
1282058443,Source,10000.0,10000.0,1.0,1.0,0.0,4.505352170086965,45053.52170086965,0.0,0.0,45053.52170086965,45053.52170086965,0.22195823150950206,1.0,0.0
588234713,Queue,10000.0,10000.0,12.0,2.5741999999999963,3.947388862779451,7.148695055509952,32013.06192730501,39473.88862779451,0.0,71486.95055509952,45745.69229833784,0.21859981776608392,0.6998049503443234,0.0
588234713,Source,10000.0,10000.0,1.0,1.0,0.0,4.574313774592588,45743.13774592588,0.0,0.0,45743.13774592588,45743.13774592588,0.21861202560138437,1.0,0.0
500900827,Queue,10000.0,10000.0,15.0,2.621299999999998,4.088721186149544,7.287081817765607,31983.60631616062,40887.211861495445,0.0,72870.81817765607,45033.586209981375,0.22205648809251552,0.7102167295100225,0.0
500900827,Source,10000.0,10000.0,1.0,1.0,0.0,4.502869290738768,45028.692907387674,0.0,0.0,45028.692907387674,45028.692907387674,0.2220806191413862,1.0,0.0
1266025163,Queue,10000.0,10000.0,14.0,2.591100000000003,4.027233335074527,7.233147594888761,32059.142598142345,40272.33335074527,0.0,72331.47594888762,45561.75294940972,0.21948233666741648,0.7036415528994192,0.0
1266025163,Source,10000.0,10000.0,1.0,1.0,0.0,4.555561793194068,45555.61793194068,0.0,0.0,45555.61793194068,45555.61793194068,0.2195118945579847,1.0,0.0
1163389188,Queue,10000.0,10000.0,14.0,2.562800000000005,3.9113932389639516,7.108407910506799,31970.146715428484,39113.932389639514,0.0,71084.079105068,45735.53426219141,0.21864836961720566,0.69902204557513,0.0
1163389188,Source,10000.0,10000.0,1.0,1.0,0.0,4.573288366613596,45732.88366613596,0.0,0.0,45732.88366613596,45732.88366613596,0.21866104208523257,1.0,0.0
465934371,Queue,10000.0,10000.0,15.0,2.573200000000004,3.9404346861342523,7.148572420815094,32081.37734680841,39404.34686134252,0.0,71485.72420815093,45550.85726499862,0.21953483645375915,0.7042979929042918,0.0
465934371,Source,10000.0,10000.0,1.0,1.0,0.0,4.554807930166499,45548.079301664984,0.0,0.0,45548.079301664984,45548.079301664984,0.21954822581584588,1.0,0.0
96303503,Queue,10000.0,10000.0,11.0,2.403199999999999,3.436300871606008,6.632185498176188,31958.8462657018,34363.00871606008,0.0,66321.85498176188,46395.27549823234,0.21553918782917886,0.6888383768066951,0.0
96303503,Source,10000.0,10000.0,1.0,1.0,0.0,4.638277200457196,46382.77200457196,0.0,0.0,46382.77200457196,46382.77200457196,0.21559729114539117,1.0,0.0
184720819,Queue,10000.0,10000.0,11.0,2.5742999999999987,3.9223796600185015,7.12550459960385,32031.249395853494,39223.796600185015,0.0,71255.0459960385,44978.69914559293,0.22232746144193039,0.7121426364993474,0.0
184720819,Source,10000.0,10000.0,1.0,1.0,0.0,4.496934907196396,44969.34907196396,0.0,0.0,44969.34907196396,44969.34907196396,0.2223736879979541,1.0,0.0
1508931527,Queue,10000.0,10000.0,14.0,2.71079999999999,4.4103833881061805,7.612431861839883,32020.48473733703,44103.8338810618,0.0,76124.31861839883,45343.98564280713,0.2205364142176216,0.706168288548239,0.0
1508931527,Source,10000.0,10000.0,1.0,1.0,0.0,4.534180504691974,45341.80504691973,0.0,0.0,45341.80504691973,45341.80504691973,0.22054702034142648,1.0,0.0
713698608,Queue,10000.0,10000.0,13.0,2.6736000000000115,4.24022641703038,7.440549910223283,32003.234931929037,42402.264170303795,0.0,74405.49910223283,44245.16064099739,0.22601341830668006,0.7233160523837033,0.0
713698608,Source,10000.0,10000.0,1.0,1.0,0.0,4.4240624824622525,44240.62482462253,0.0,0.0,44240.62482462253,44240.62482462253,0.22603659056900136,1.0,0.0
901426340,Queue,10000.0,10000.0,14.0,2.646200000000001,4.1655596116834435,7.370931124847848,32053.715131644043,41655.59611683444,0.0,73709.31124847848,45071.34811804321,0.2218704435866817,0.7111771994858995,0.0
901426340,Source,10000.0,10000.0,1.0,1.0,0.0,4.50659669139386,45065.9669139386,0.0,0.0,45065.9669139386,45065.9669139386,0.22189693653076967,1.0,0.0
86143138,Queue,10000.0,10000.0,16.0,2.7232000000000074,4.405891887544355,7.611341677767845,32054.497902234903,44058.918875443545,0.0,76113.41677767845,45080.68521572911,0.22182448984850164,0.7110472644513124,0.0
86143138,Source,10000.0,10000.0,1.0,1.0,0.0,4.507590136383963,45075.90136383963,0.0,0.0,45075.90136383963,45075.90136383963,0.2218480318182191,1.0,0.0
1760567889,Queue,10000.0,10000.0,16.0,2.580000000000005,3.9821813731878946,7.189130697210506,32069.49324022611,39821.813731878945,0.0,71891.30697210506,45194.73110752421,0.22126473053260753,0.7095847780115909,0.0
1760567889,Source,10000.0,10000.0,1.0,1.0,0.0,4.518230507254504,45182.305072545045,0.0,0.0,45182.305072545045,45182.305072545045,0.22132558274625266,1.0,0.0
1576356970,Queue,10000.0,10000.0,13.0,2.621900000000006,4.0637500616233435,7.251722242675969,31879.721810526255,40637.50061623343,0.0,72517.22242675969,44926.841358227604,0.22258408776758276,0.7095918797480298,0.0
1576356970,Source,10000.0,10000.0,1.0,1.0,0.0,4.4916585579844455,44916.58557984445,0.0,0.0,44916.58557984445,44916.58557984445,0.22263491026547058,1.0,0.0
171294562,Queue,10000.0,10000.0,14.0,2.7718999999999983,4.56843384011274,7.772687134082966,32042.53293970226,45684.3384011274,0.0,77726.87134082966,44865.059721901256,0.22289059820683613,0.7141979334992489,0.0
171294562,Source,10000.0,10000.0,1.0,1.0,0.0,4.485996400086561,44859.96400086561,0.0,0.0,44859.96400086561,44859.96400086561,0.22291591673606873,1.0,0.0
1744738266,Queue,10000.0,10000.0,14.0,2.7009000000000007,4.354474192057493,7.560071615412191,32055.974233546982,43544.74192057493,0.0,75600.71615412191,44743.512009543374,0.22349609029052286,0.716438491165149,0.0
1744738266,Source,10000.0,10000.0,1.0,1.0,0.0,4.4736090413961245,44736.09041396125,0.0,0.0,44736.09041396125,44736.09041396125,0.22353316768331633,1.0,0.0
445659965,Queue,10000.0,10000.0,15.0,2.776000000000004,4.588797758967009,7.78932780214484,32005.30043177832,45887.97758967009,0.0,77893.27802144841,44476.632624501544,0.22483716526891792,0.7195981022661112,0.0
445659965,Source,10000.0,10000.0,1.0,1.0,0.0,4.446453907063147,44464.53907063147,0.0,0.0,44464.53907063147,44464.53907063147,0.22489831692880255,1.0,0.0
1302217382,Queue,10000.0,10000.0,14.0,2.622299999999999,4.081669983893294,7.277517233422825,31958.47249529531,40816.69983893294,0.0,72775.17233422825,44544.228884582604,0.22449597288822173,0.7174548374852796,0.0
1302217382,Source,10000.0,10000.0,1.0,1.0,0.0,4.454097550976657,44540.97550976657,0.0,0.0,44540.97550976657,44540.97550976657,0.22451237058800574,1.0,0.0
1058841026,Queue,10000.0,10000.0,15.0,2.5501000000000067,3.8596819484459224,7.054562897979778,31948.809495338563,38596.81948445922,0.0,70545.62897979778,45538.03911312466,0.2195966316239091,0.7015850949570311,0.0
1058841026,Source,10000.0,10000.0,1.0,1.0,0.0,4.5532936870496,45532.93687049601,0.0,0.0,45532.93687049601,45532.93687049601,0.2196212387626528,1.0,0.0
983564753,Queue,10000.0,10000.0,13.0,2.5973999999999977,4.017791165752987,7.217947334040608,32001.561682876207,40177.911657529876,0.0,72179.47334040608,45524.60895918231,0.21966141453221644,0.7029508306500565,0.0
983564753,Source,10000.0,10000.0,1.0,1.0,0.0,4.5521095354254015,45521.095354254016,0.0,0.0,45521.095354254016,45521.095354254016,0.21967836938408566,1.0,0.0
1802595384,Queue,10000.0,10000.0,14.0,2.6514999999999893,4.200629237596765,7.397532817615066,31969.035800183017,42006.29237596765,0.0,73975.32817615067,45002.79230171798,0.22220843393351508,0.7103789379523147,0.0
1802595384,Source,10000.0,10000.0,1.0,1.0,0.0,4.500040798706005,45000.40798706005,0.0,0.0,45000.40798706005,45000.40798706005,0.22222020748957474,1.0,0.0
966367320,Queue,10000.0,10000.0,12.0,2.601999999999999,4.013260647853175,7.224266627775243,32110.05979922068,40132.60647853176,0.0,72242.66627775243,44817.47342024158,0.22312725900973152,0.7164629629638679,0.0
966367320,Source,10000.0,10000.0,1.0,1.0,0.0,4.4813172182237375,44813.17218223737,0.0,0.0,44813.17218223737,44813.17218223737,0.2231486751112814,1.0,0.0
1042567793,Queue,10000.0,10000.0,13.0,2.6996999999999978,4.3199248362788625,7.519591886385166,31996.670501063036,43199.248362788625,0.0,75195.91886385166,44407.50790176274,0.22518714677981408,0.7205238936588229,0.0
1042567793,Source,10000.0,10000.0,1.0,1.0,0.0,4.440371151207611,44403.71151207611,0.0,0.0,44403.71151207611,44403.71151207611,0.22520639963351674,1.0,0.0
1888801635,Queue,10000.0,10000.0,14.0,2.7604999999999964,4.5320966553839925,7.735771503087922,32036.748477039288,45320.96655383993,0.0,77357.71503087922,44427.728121528475,0.22508465822618265,0.7210980581632566,0.0
1888801635,Source,10000.0,10000.0,1.0,1.0,0.0,4.441608664971003,44416.08664971003,0.0,0.0,44416.08664971003,44416.08664971003,0.2251436529936904,1.0,0.0
263379531,Queue,10000.0,10000.0,13.0,2.5602,3.8937955852704706,7.080022247720616,31862.266624501455,38937.955852704705,0.0,70800.22247720616,44479.20982632841,0.22482413781732105,0.7163406622759144,0.0
263379531,Source,10000.0,10000.0,1.0,1.0,0.0,4.4474713733202895,44474.713733202894,0.0,0.0,44474.713733202894,44474.713733202894,0.22484686601893591,1.0,0.0
458256635,Queue,10000.0,10000.0,14.0,2.7334999999999976,4.438136382983961,7.6425112604735785,32043.74877489617,44381.36382983961,0.0,76425.11260473578,44196.54436976981,0.22626203343716494,0.7250283756757671,0.0
458256635,Source,10000.0,10000.0,1.0,1.0,0.0,4.415258641673309,44152.58641673309,0.0,0.0,44152.58641673309,44152.58641673309,0.22648729806256987,1.0,0.0
2142779139,Queue,10000.0,10000.0,12.0,2.534899999999992,3.82612836786511,7.020355924525639,31942.275566605287,38261.2836786511,0.0,70203.55924525639,45500.57001592271,0.21977746644713564,0.7020192396584755,0.0
2142779139,Source,10000.0,10000.0,1.0,1.0,0.0,4.549688881308023,45496.88881308023,0.0,0.0,45496.88881308023,45496.88881308023,0.21979524888139226,1.0,0.0
747425251,Queue,10000.0,10000.0,13.0,2.616900000000002,4.081650010269202,7.276146401749083,31944.963914798805,40816.50010269202,0.0,72761.46401749083,45219.706397209884,0.22114252384038063,0.7064389944108495,0.0
747425251,Source,10000.0,10000.0,1.0,1.0,0.0,4.521670382662945,45216.703826629455,0.0,0.0,45216.703826629455,45216.703826629455,0.22115720859136803,1.0,0.0
1981584322,Queue,10000.0,10000.0,15.0,2.6523000000000057,4.168656736840724,7.359437470050325,31907.80733209601,41686.56736840724,0.0,73594.37470050325,44234.78441956239,0.2260664346219262,0.7213284240170299,0.0
1981584322,Source,10000.0,10000.0,1.0,1.0,0.0,4.4232318567329205,44232.3185673292,0.0,0.0,44232.3185673292,44232.3185673292,0.22607903731698528,1.0,0.0
132391103,Queue,10000.0,10000.0,12.0,2.607699999999999,4.051198636013537,7.257596832445892,32063.98196432355,40511.98636013537,0.0,72575.96832445893,45783.08805400048,0.2184212648173742,0.7003455495729024,0.0
132391103,Source,10000.0,10000.0,1.0,1.0,0.0,4.57795506569636,45779.5506569636,0.0,0.0,45779.5506569636,45779.5506569636,0.21843814228174135,1.0,0.0
662224562,Queue,10000.0,10000.0,10.0,2.5114999999999945,3.753033291160118,6.953722571430492,32006.89280270374,37530.33291160118,0.0,69537.22571430492,45626.332952655255,0.21917167900336473,0.7015004435249289,0.0
662224562,Source,10000.0,10000.0,1.0,1.0,0.0,4.562024428898371,45620.24428898371,0.0,0.0,45620.24428898371,45620.24428898371,0.21920093054860693,1.0,0.0
1510227689,Queue,10000.0,10000.0,12.0,2.646699999999997,4.153081207847544,7.3439118562133725,31908.30648365828,41530.81207847544,0.0,73439.11856213372,44883.05182959819,0.22280124885370398,0.7109210533365805,0.0
1510227689,Source,10000.0,10000.0,1.0,1.0,0.0,4.4868556784948534,44868.55678494853,0.0,0.0,44868.55678494853,44868.55678494853,0.22287322607520485,1.0,0.0
